Sequence ID	Taxonomy	Confidence
1f6c5038109600872712579c93139271	Root;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	1.0
a0e4893877c8f54389b23cec21687388	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.99
f953a09f1e18929a6869cc9f8c251585	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Brotolimicola	0.19
e54d663c85c716a40a46e576091332f0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Dorea	0.97
12aafbd90e2dc1031f0eb17e2a7dcc41	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.3
0b429fab53c9c4ae720c39a13297f5ad	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira	0.95
0fdae36acacd7106aa19ce9fae9e7b31	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1.0
79a04e2a7f5bdf28f0914a7a734308e6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.12
352a80afa9979ce88eebe02decbc9ff0	Root;Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis	1.0
76215a714cb78d7ce2e590ba3c06cadf	Root;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	1.0
d09ff49574e3654a8d428d764d9c0dc5	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	1.0
eca82499932b183ba757c6bbcf6fff55	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Fusicatenibacter	0.51
84959104563bcdaa316ee9aa35b97a02	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Butyribacter	0.75
b9575fdd2036ca430aa0d301a6cd1f19	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Kineothrix	0.39
c68f03634445a83f9368d4355a1f6b1c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flintibacter	0.14
89c60b134799c49f06f04226307dd32c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Suilimivivens	0.28
5ea2498cc5f7faa55676f0bb1a08b2d0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.99
dcae413819eadc7700a81624f64c1242	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
4202639a590037be3bef895a837dccbb	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.84
d5ad2b624bb42c778be996faa9759ffe	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.95
e6697837367e5bebc5d3ecbb5ba26cd2	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus	1.0
2b7927b338647d5cfa785738c6d471de	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
de6611e1047ee845084fcebc63bbfd1c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	1.0
03006fcdc6efaaffb1c408f660a98b1b	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
d7c0410106459207361af0f025cddf47	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.13
21b5eeb79ef99ad034cee315dd947337	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
0e4d0ceba55500e19a394d1ad2b0ff6c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	1.0
6c795216f1d7cf9447926a64b088f2c5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	0.99
8160f5366917155e88fab9f48dae5fd0	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
2d43342e0db860ace0236ae6b3ba3be0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	1.0
dac5bca712fdefbe7bfc4184cf3336e4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.94
998344e2682c6382a6e4afae530c6da1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	1.0
8dd2b497657b186fbe02171df5520675	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.99
1fd1cca98ac0cb44253dbcba6bbc6d7a	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	1.0
dd0efebda9e68dd0648c279304e1be18	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Allisonella	1.0
e93921d14795b0f20eacb32240dad401	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acetanaerobacterium	0.35
40f4d36938f00d1237f24ecdf75d4595	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.7
e15092388cfa724f8cebe141e0a6fe66	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XI;Dethiosulfatibacter	0.27
0124e1f4bef0ab1fa27e9882934c29ab	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.25
fc90c5f2456eb1c67eda1614c0e8a92b	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.97
5a16ca982f6eaf1786064936c28c2aa2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Kineothrix	0.61
3a380950ef7b1f121ed23dd205903f6a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter	0.44
a062c36198ad5c61baf711ed63ff7446	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Colidextribacter	0.3
530fd804968f65ca658569f698b7d19b	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.96
7e15081d18a512d9f6c410e5f5a6b531	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter	0.57
94fbf05ca33ca6e5331d1cf2df215a6c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.52
e92d7e60644ed697f8501b82a53bf35a	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.83
22ec566139b8fd902443481d1d4caa86	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerobutyricum	1.0
6c3e32ae6edef3cfa907c4e191fbaf11	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	1.0
046a12929b9c4d64755a181db6bce4d7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.8
00a1453578bdf029dac91445804d031c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.34
31974980019c18ab43d73fc9e0afe694	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Colidextribacter	0.49
22bb24c159b8c13696e8f50b9d724fec	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	0.99
ec7b47f90fa45cdaef92355b43d4196b	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	0.99
97a4df398dd96c49f1111eaca1d75256	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
3a2ce35ec6b5886264ed2072b946bb15	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.96
0f05ab14ffcb958124b34dce7e853be6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Hominimerdicola	0.51
65427a3d120134f7e01af48aa84dc43a	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
947d9536e5d1ae0da2acc8e00cbae97a	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.74
4bf5da2b918c3d4b2415b052f8d52834	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella	0.99
f39b39b5205cfbd2b109160c9c70a966	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	1.0
c7aa38a34af658b4d9cfca89214ab965	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
ef42689fb3e6272fe8e4c207b16917af	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	1.0
59de18c450998d17a67fca4b2721d797	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.99
aefdf324bd5dfd6878c51a662906463b	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	1.0
73c003ef15221312110382427c3c56bc	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Hominimerdicola	0.99
274beec566ed227c7fd1448f1258104a	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	1.0
dbc72ec27bc6b765891041f6cca8a4a1	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
6db88830fc4a564877b2c7e75b995fd6	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter	0.06
6cb7f6072d2fb399b89df2111b0fbf7f	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
de60618ce82d37738497eae7c16431ea	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
a99ef3106a052155d64489119b453304	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania	1.0
102d5eea2f61b61dca66771f440837ca	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
33a779b490b49c8cbe5bba2dddaedf58	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.98
387c3daa30922a1ca18c6d9a0778a41e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor	0.63
780ffed302203e74a7070420f6b88259	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	0.98
932307c5acaa54b71654c06c4484d840	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.44
1352118a9413d89d61e72f7d05c1bb28	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
787b8305c18402ac5b4f47efcd26f90c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.65
6aacbe01f467e815756dd4d08285eddb	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	1.0
70aa0815975dee86b376ce95fd0a9d8c	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.95
6f25db0916b6128debbb46a2e46c2eab	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
182c489454c49ce58f46fabd3244714d	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	0.98
5fb991828cbf10916ecb285c596e8893	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.97
39eda1211527307231f38ada1caab469	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides	0.98
f9cb66397db208808d4f5eee8d614995	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
30351815cd25f4bcae631b9621c2cbbe	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
31dae2bdcc1d4a0f36b1dc376f5aa710	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	0.86
5e39e574cc94cd9e9927be56fa70bb29	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	1.0
140ac742cd8f9909a425b10f515abb95	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.84
642511bd4dafaf8a9604ff6e10079eb5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acutalibacter	0.44
fbbf7b6d671b65f89a266e2a5a72ff9f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.8
c41acca63996f9b61a9d6455988b2c51	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flintibacter	0.5
21b0c6e67b65163da7810ff58befc996	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Mesosutterella	0.97
f73efdaed5e6a2db4db6d8992113d587	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Cellulosibacter	0.08
13c20626257818ae15a2be7aff682ab8	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Mesosutterella	0.96
097c3af895e3e620fc78e08a1ef86099	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.8
aaff74cbe6d6bc9bc9ecf669c9e9a150	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.89
9a9ea03ca93cfb20fc5dc0fa99f311d6	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia	0.43
166adc040c5a0d249208e83c07b0d82a	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	0.49
1ab1cb493c871b59cfef4ed16806f8f0	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Thomasclavelia	1.0
62cab310a1e1d2993923933378080a29	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	0.99
90ea15ef4a0fc5d4d183063fe974caa9	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides	0.94
b015b2fd742141b33bc4b875e0a9862d	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	0.77
3fbf1541a1354b687101a0ac61808aa9	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.97
fa050a94236d6474d22d55c2a8dd2362	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.99
e0a40b27de05f1d419d2c89a391236ff	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia	0.45
9c3e2397b6c0be8be54e5f0406a5f5a8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XIII;Ihubacter	0.27
c39c006bd95661347df62cf42cdba87d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Colidextribacter	0.56
4fc3b0350be974da6691527667510f20	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.94
e9f6ae18793f765e1f2b62cf058be3b2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XIII;Aminipila	0.57
db2a7969d72a9f8eca6c1a556e27210a	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella	0.99
ef6c576cc38bae0c046813e06c427e36	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister	1.0
0e7b220581729622ef96e838e55cf105	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	0.78
6235a8ce756f785679a7f642c4bf54f8	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.44
e0a559ee0479a7774a857ce80a1d43b2	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.36
c4730c0162bd6b093f3a401027d3ea4d	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.55
c0485b6e7c83f12290241491f00adcc9	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera	0.66
809d37e43d80815bf08234a1eeac4ea5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter	0.44
14afe53969c5e89cd577c42500c6fe87	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	1.0
8a9d3a6072a13af050f57498e29af0ec	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.9
39607bf2ff41c5f6cd2fa662ef44c517	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter	0.01
6e503ec4fb1364cb0f088a998f149798	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.65
f5aa30048319f4f0c6ab54aef38c7c48	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.72
fa38f515ce32c828d9d0986193161dac	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.5
bc40f73efd4b4970dd607df029e0415f	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea	0.56
15510119c798c19c19b9c03ec6c6f94e	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter	0.02
0eba445a53ffedc09232af7169297342	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus	0.99
e364ef7e5f9723aad0659677d7b7be41	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.91
d6e80e1b589fcbf8bc17599d7797827f	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.99
22a5c2a710bf88be19a6592b0fceac5f	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter	0.02
0a400b0f4e6649afcc231b1284ef3f98	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.38
9c4a5d8011129735fec4ca20426ed19a	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.94
01578816149d62f2c1d71193d6f09264	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera	0.55
eee13fc02b8b071e21b6cc3073785996	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.35
5112d32b594031457041a4fba1cb63a5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.29
0eb36e4d62e819a614049bff9e82c81c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.15
fd9bd16815e35726a5b13c6a29bb7d07	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.99
f61b635a14ff69dc1ab49c45337bba20	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	1.0
3b58daac26078f3b41bd8b0f51b510f3	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
7d122fe21b4e914731139e3537a07b4e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus	1.0
c290b0994c4b8fc28aec7dd74e34855c	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
98ad48fe38e9f3e0d4711caa83391ffe	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.5
dcc16ae0d7c1f98a0bbf28bc2857c913	Root;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	0.99
67eb6ea35e967c010ecc1b54b364b882	Root;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	0.99
5f6b653ef7691528995fba4b74391012	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	0.94
8210a6f0614892bdae26d67d23d8a6dc	Root;Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus	1.0
08df8096bac5f7bd83afd0624795fbe6	Root;Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio	0.92
130e990d2b6cc34bfd050235689c19a9	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.92
39fe65118f7fc2c4a6260c854a78b557	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.83
7f9904a205c4529acb1bb84f3a9cff10	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.56
9beceab05e74d6b5a9cf6afb6171e1ee	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis;Anaerotalea	0.49
ea9e9559e158a4d986777e6b5292f810	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Mesosutterella	0.97
ee1c0d822ed32df31aea7025f300280d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Desnuesiella	0.32
288171dd1a538fd1c2ee8ea8b09dbb37	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter	1.0
3213028ed8702fd3e12bb0bc3094e37d	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.86
990f5371534d6358678471f87e3e95d6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Desnuesiella	0.37
fc8746effa5933bb4897139b43aed8bd	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.98
2494a156318524b58432b02a5bf50c5e	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Alloscardovia	1.0
245a759fc87848e9b22de5fdee45a0a6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.91
10d68b0d4cf81c121800d7223b156450	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.98
9a2fc5b9c449b5c5edcba61dcefe6d83	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.98
b096f01b3bb82de3c3dd26c8e113a606	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	1.0
53ab3a73ed8bfded81fd736ff686a804	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	0.96
0be068ba929e3d1e6fe745dce47233e3	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.5
fe572645ee1a351290e118828272f519	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.43
1a5842642e086584fe838d2f45171d99	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.55
1ea7044c0c0bc7345889fcd9b4ce16af	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Pseudoscardovia	0.2
fe1bfb4311d1293517e4d7da3b2a901e	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.4
9eeda5d9ec608ed0e201c9400026e160	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter	0.03
34da5daf06448a8ab90ae60c78c6ab5d	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.44
ff7173e6253aa7ea1f601499f608174b	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.79
e09610e17ba5fdf5989ef1d0c34fb517	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.43
cf2f274beeac66c330cfdcf0e6a15b80	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Pseudoscardovia	0.13
6aa6c3c5ca107c257b2b01b650b9fe0b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Fusicatenibacter	0.38
7a8cf4217845acea3a75288cde0a5ced	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.97
ffaa7a109308428dd913c36fa8bcf4e7	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.99
3adc63d9908c59ca87f1b65a3d9bf94d	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.94
0dbb56d69c94a287c46e856d650a6122	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella	0.99
9789d97cf4667cff534025644c06d481	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.9
4e0dccb901c3c87f261ad304ad3da1d2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	1.0
670e911f359e45e37eb7f994825f12bc	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister	0.93
c131dc0ec5e76f59502615def6b0dc4e	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.39
d9ba5b635b42890fad51292a00194f9e	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.79
fb9489d7f9bf7dd0cc268f6f04c5b9ab	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.96
